City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
163,Andenes,NO,2022-05-21 01:39:39,69.3143,16.1194,46.38,87,100,9.22
164,Galle,LK,2022-05-21 01:39:40,6.0367,80.217,80.47,85,68,11.5
165,Vardo,NO,2022-05-21 01:39:40,70.3705,31.1107,37.38,81,100,21.85
166,Ellisras,ZA,2022-05-21 01:39:40,-23.6649,27.7443,54.86,78,100,8.12
167,Seoul,KR,2022-05-21 01:39:41,37.5683,126.9778,72.79,58,40,8.05
168,Esperance,AU,2022-05-21 01:39:41,-33.8667,121.9,67.15,59,14,6.04
169,Tabas,IR,2022-05-21 01:39:42,33.5959,56.9244,80.51,14,18,5.68
170,Aykhal,RU,2022-05-21 01:39:42,66.0,111.5,40.5,78,74,4.88
171,Port Blair,IN,2022-05-21 01:39:42,11.6667,92.75,82.44,89,100,11.5
172,Oranjestad,AW,2022-05-21 01:39:43,12.524,-70.027,82.35,74,20,19.57
173,Sao Joaquim Da Barra,BR,2022-05-21 01:38:30,-20.5814,-47.8547,49.44,55,0,4.74
174,Harbour Breton,CA,2022-05-21 01:39:43,47.4833,-55.7983,45.09,74,4,2.46
175,Ghanzi,BW,2022-05-21 01:39:44,-21.5667,21.7833,42.19,50,0,9.42
176,Vila Franca Do Campo,PT,2022-05-21 01:39:44,37.7167,-25.4333,65.19,87,100,4.07
177,Ponta Do Sol,PT,2022-05-21 01:39:45,32.6667,-17.1,65.71,82,0,3.71
178,Rio Grande,BR,2022-05-21 01:35:30,-32.035,-52.0986,52.9,79,9,6.58
179,Saint-Pierre,RE,2022-05-21 01:39:45,-21.3393,55.4781,70.92,73,0,5.75
180,Nybro,SE,2022-05-21 01:39:46,56.7446,15.9071,46.04,94,100,6.93
181,West Bay,KY,2022-05-21 01:39:46,19.3667,-81.4167,82.47,80,20,12.66
182,Namtsy,RU,2022-05-21 01:39:46,62.7161,129.6658,40.24,96,100,4.81
183,Champerico,GT,2022-05-21 01:39:47,14.3,-91.9167,82.87,73,100,5.08
184,Ixtapa,MX,2022-05-21 01:39:47,20.7,-105.2,78.03,69,0,9.22
185,Birjand,IR,2022-05-21 01:40:48,32.8663,59.2211,57.67,26,0,9.22
186,Kang,BW,2022-05-21 01:40:48,-23.6752,22.7876,41.88,77,40,15.39
187,Rantauprapat,ID,2022-05-21 01:40:48,2.1,99.8333,82.38,79,94,0.6
188,Namatanai,PG,2022-05-21 01:40:49,-3.6667,152.4333,85.12,66,34,6.26
189,Samarai,PG,2022-05-21 01:40:49,-10.6167,150.6667,83.19,72,24,8.39
190,Clyde River,CA,2022-05-21 01:40:50,70.4692,-68.5914,21.43,93,100,6.91
191,Saurimo,AO,2022-05-21 01:36:32,-9.6608,20.3916,61.34,55,38,4.23
192,Henties Bay,NA,2022-05-21 01:40:51,-22.116,14.2845,54.7,73,0,11.01
193,Kansk,RU,2022-05-21 01:37:52,56.2017,95.7175,66.49,47,50,11.39
194,Eshowe,ZA,2022-05-21 01:40:51,-28.8865,31.4699,58.44,89,99,4.23
195,La Quinta,US,2022-05-21 01:40:52,33.6634,-116.31,87.64,33,0,25.32
196,Nouadhibou,MR,2022-05-21 01:40:52,20.931,-17.0347,66.18,88,4,18.41
197,Ilulissat,GL,2022-05-21 01:40:53,69.2167,-51.1,33.82,80,75,0.0
198,Kaitangata,NZ,2022-05-21 01:40:53,-46.2817,169.8464,45.09,84,99,21.36
199,Semnan,IR,2022-05-21 01:40:53,35.5729,53.3971,66.04,20,0,0.0
200,Guerrero Negro,MX,2022-05-21 01:40:54,27.9769,-114.0611,65.08,72,0,15.21
201,Qaanaaq,GL,2022-05-21 01:40:54,77.484,-69.3632,12.43,88,95,4.61
202,Bandarbeyla,SO,2022-05-21 01:40:55,9.4942,50.8122,80.87,77,95,20.92
203,Chino Valley,US,2022-05-21 01:36:17,34.7575,-112.4538,75.16,23,0,21.85
204,Sungairaya,ID,2022-05-21 01:40:55,0.7,108.9,84.99,72,100,2.84
205,Klyuchi,RU,2022-05-21 01:40:56,52.2667,79.1667,71.62,35,14,9.37
206,Pyu,MM,2022-05-21 01:40:56,18.4833,96.4333,76.15,95,100,1.48
207,Marienburg,PL,2022-05-21 01:40:57,54.0359,19.0266,57.88,93,100,5.12
208,Kafue,ZM,2022-05-21 01:40:57,-15.7691,28.1814,65.3,64,79,2.15
209,Manokwari,ID,2022-05-21 01:40:57,-0.8667,134.0833,82.26,75,26,4.12
210,Hvide Sande,DK,2022-05-21 01:40:58,56.0045,8.1294,48.09,86,100,9.62
211,Urengoy,RU,2022-05-21 01:40:58,65.9667,78.3667,45.01,70,100,10.42
212,Sitka,US,2022-05-21 01:36:00,57.0531,-135.33,57.09,67,20,4.61
213,Kokstad,ZA,2022-05-21 01:40:59,-30.5472,29.4241,48.67,97,100,5.06
214,Nikolskoye,RU,2022-05-21 01:40:59,59.7035,30.7861,40.89,77,83,5.08
215,Provideniya,RU,2022-05-21 01:40:59,64.3833,-173.3,48.72,55,84,9.06
216,Tuapse,RU,2022-05-21 01:41:00,44.1125,39.0742,54.57,79,71,13.15
217,Edson,CA,2022-05-21 01:41:00,53.5835,-116.4356,46.54,36,75,8.05
218,Bundi,IN,2022-05-21 01:41:01,25.4417,75.6417,89.31,33,0,13.87
219,Fatehpur,IN,2022-05-21 01:41:01,25.9333,80.8,89.78,54,27,10.92
220,Saldanha,ZA,2022-05-21 01:41:02,-33.0117,17.9442,46.45,76,12,10.27
221,Vila Velha,BR,2022-05-21 01:41:02,-20.3297,-40.2925,64.35,88,20,2.3
222,Puerto Leguizamo,CO,2022-05-21 01:41:03,-0.1934,-74.7819,69.26,98,21,0.38
223,Aksehir,TR,2022-05-21 01:41:03,38.3575,31.4164,45.39,57,0,4.12
224,Tiksi,RU,2022-05-21 01:41:04,71.6872,128.8694,32.4,89,100,5.41
